Row,Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
ABCB11,0.0565094585105522,-0.0421516257638095,0.0037187481215735,0.00743087219775028,0.0623381365317328,-0.0769105175047248,-0.0259215027461241,0.0675363501609179,-0.00583055244946775,-0.00264520096064587
ABCC3,0.0886045799414793,0.0127524612664526,-0.0231952550394174,-0.0172323249411029,0.0706468236682622,-0.0255457272035451,0.0108717721409839,0.0338041720041028,-0.0244029019135108,-0.0213586333953076
ADAM21,0.00815790296764124,-0.0429125139694252,0.0936265763301987,-0.00211672057030952,0.0175173645199049,0.0619990317951174,-0.054173745211463,0.0719650926570366,0.0624471783568555,0.0205548249797263
ADARB2,0.0265990995241542,-0.00481506971572238,0.026446630624037,-0.0147902537455994,0.0332128663192766,-0.0955902306937948,0.00290622062261128,-0.0658097446461337,-0.0428351067851077,-0.0386071805904546
ADAT1,0.0468248116898423,0.0684599803808875,-0.0180820928157902,0.0203389246430701,0.0608215632591871,-0.100392836207128,0.00649406133143327,0.0267738474712017,0.0176019213221442,-0.0100922467568245
ADD1,0.04238206225975,0.0166187820313333,0.0692035861217187,0.0440024068449147,0.0618088572821997,-0.0282246134469755,-0.0662133974899742,0.00421399271005772,-0.0682865592468426,-0.0899496563307932
ADGRL1,0.0615488688897224,-0.0132401223329409,0.0803781423797835,-0.0461033099950286,0.0156560687189867,0.0369238421495971,0.0350110108963833,0.00586215626288731,-0.0599072157507215,0.00307695423970037
ADH7,-0.0236697003599017,0.0382540134758397,0.0473564857860468,-0.0631601211549203,-0.0399052427104213,0.0437997372891942,0.0567878134384377,0.000703139836285092,0.0170629079645642,-0.0627927413819457
AFG3L2,0.0943499341573679,-0.0340644458133902,0.0308622998222146,0.0174025644461503,-0.00339211959717977,-0.00669407883085409,-0.0030749400371213,0.000189106690265045,0.0163001250617937,0.00317811574745014
AGGF1,0.0564867173931719,-0.0610516454909464,0.0395597154660943,0.0183457561333199,-0.0081318529669251,0.0103177301706444,0.0631481547681133,0.0164352489573313,-0.0209330034499892,-0.02261018817817
AK2,0.0780628841699183,-0.0389607630549038,-0.0482400446448108,0.0233201785245327,0.0560478702225408,-0.00202079764974698,-0.0595261757538811,0.0320307321201395,0.0242008235292168,0.0204009848483513
ALKBH8,0.000577699133464579,0.0300680977723866,0.116135296688948,0.0511148086184643,0.00540949991642839,-0.0737190526582468,-0.00508554811776697,-0.0479454430437041,0.0122531723226547,-0.0101689023153772
AMBRA1,0.0153722879635091,-0.0274540023632149,0.0784651188114023,-0.0757379272181758,0.0127535684605536,0.00949564385256689,-0.0919403540323406,-0.0267827184099388,-0.0517235029675932,-0.0437709161762471
AMZ1,0.0154481790630485,-0.0715101654225595,-0.0290410356355705,-0.0480676051350277,-0.00907932591356848,-0.0643470044491474,0.0352235403830535,-0.0530954558098163,0.0570226080478552,0.0208260422672753
AP2M1,0.0243248766760309,-0.0291834552684214,0.0471576681189737,0.00584148113384576,0.0621267340711022,-0.0331699395658361,0.0327786845471785,-0.0240486313317682,0.126042541053123,-0.0299929565116244
APLN,0.0457852341076786,-0.0313226462000011,-0.0262856728998058,-0.0422802158420639,-0.0572734700160231,0.0940238150814851,-0.00948268731691886,0.0202543247819045,-0.0139077282994068,0.0080347085225845
APOLD1,-0.0198918068142884,0.0213947631072465,-0.0453622900979279,-0.0453024948538698,0.0650666782277279,0.0100792800251591,0.0464155214939855,0.0770370225352377,0.0377977260701502,-0.0425833348286416
ARFGAP1,-0.0336397038322205,-0.00753603855486219,-0.00305794218342033,-0.0704833024976228,0.027678592216922,0.0519248759773716,-0.0626145148596822,-0.0201731606076171,0.0282861506858867,-0.0639765127517795
ARHGEF16,0.0157608614257194,0.0189456209874066,-0.00996417807687592,-0.00724311875292566,-0.0204207939971346,0.00075671858241709,0.0355414110964888,0.0324235737380597,-0.0208341915266514,-0.101039237205166
ARHGEF5,0.0495641845208582,0.0662061987753655,0.011281241400901,-0.0722536866396183,0.0487423673972075,-0.0176344343219676,-0.00974137871416975,-0.010382028312462,-0.055819626690991,0.0392213482208166
ARID4A,-0.0217334207188973,-0.00554795193316098,0.048925848876354,0.0393158575113596,0.0159046081927656,-0.0656165775141013,0.0287973435247378,-0.0192701647232528,0.0776479339051942,-0.0308032879523418
ARL5B,-0.0534107302006029,0.0760624240236891,-0.0616072000731613,-0.00532085365342892,-0.042197879279854,-0.0297035435511926,0.000722519005042067,-0.045346934350995,-0.0288879145803919,-0.0365743087298481
ARL6IP6,0.0155844140772988,-0.0251162932689042,-0.0161768366094802,0.0872156684618858,-0.0658650888325048,-0.0639244890117806,-0.0691133833335131,0.0183740965091216,-0.0366950146686221,-0.0594802095021812
ASTN1,-0.00159763238578792,-0.0116385212800889,0.0374899793383724,-0.0671857489393336,-0.0274181802476434,-0.0486516494364349,0.00608874980875573,0.0457370082354272,-0.0226213508438536,-0.0404883989500754
ATG3,-0.0147526399479689,-0.0190458474341278,-0.110775526608368,0.0340962838464437,-0.0503702385161649,0.0419628721560086,-0.0666701930949163,-0.0445412447669381,-0.0182802139106007,0.00320600082392676
ATP6,0.0233816165303403,0.0322719810441749,0.0127517496396665,0.0495136848969948,0.136032794862417,0.0144839976414779,0.0382265982966409,-0.0152353704795587,0.037031148418708,0.0237611692628036
ATPAF2,0.0626802050217181,-0.0552650554321687,-0.0264115536770357,-0.0513647288493273,0.00319883587686879,-0.0268182594631164,-0.0779536389249961,0.00184465846447488,-0.0349835468623462,0.0112091678710009
ATXN7L3,-0.0733339747007716,-0.0252202174973743,0.0336661088983197,-0.0187643184703523,0.01079472009762,-0.0289491314673541,0.0337752194115464,-0.0203348371917838,0.0752230158322461,-0.0750495840163698
AXIN1,0.00915490114974656,-0.00661002776099416,0.0178110803616843,-0.0339228248300489,0.0146980938408093,-0.0735745814684707,-0.0546502781524935,0.0111354892833418,-0.0963460652401194,-0.0742260223409845
B3GNT2,0.0612221724822953,-0.0280231180427759,-0.00115416501686424,0.00464780572446367,-0.0272293042841558,-0.0590679155590639,0.0237782151488636,-0.0425757425718868,-0.0649567001036196,0.0638668493833117
B3GNT8,-0.0461772248422591,0.0230113009313846,0.0686868186052094,-0.0159690764009669,0.0464992109275232,-0.0399595768722561,0.0372115936584012,0.0214258653070398,0.0926070029876606,0.0856122467716175
BACE2,-0.0223327624456637,0.109928596970536,-0.0487163634228855,-0.0523031273295605,-0.00362802394227488,0.0171054891135728,0.0448975652337128,0.0347251731167832,-0.00238949488512527,0.00249639373619717
BAP1,-0.00532690667683642,0.0179695446478784,0.0860632583357057,-0.0527033691661573,-0.0394182686833911,0.101063879144166,-0.0209439967103599,0.0539743492194656,0.0156841069324607,0.0251760487739417
BBS10,-0.0656299317122262,-0.0427031845518895,-0.0448991861507955,0.0313987892008347,0.0344399312403834,0.0534429406010561,0.00384788081078388,0.0171049495955431,-0.034057527215741,0.0670533540105877
BCKDK,-0.0580488617412232,0.019561937901762,0.102439854329364,0.0318716437278319,0.0182124095706826,-0.00642143231398389,0.00679592298064768,-0.00517152848987919,0.0784477327791595,-0.0526350649626056
BCL2,-0.0171273665834685,-0.0670866548908182,0.0840130639046014,0.0687441872976581,-0.0131034955147682,0.0321697056141397,-0.00587835117715819,0.029809635208915,0.0372274609163854,-0.0561377768599178
BCL2L2,0.000548646292195354,0.0562496654891702,0.0838023288313071,0.0510950606085904,-0.00400322849396965,-0.0352718431340158,-0.00959877949526226,0.031258805101166,-0.0623353193905014,-0.0306656210748529
BEAN1,-0.0557159747798818,0.0133575206414277,-3.58984212474216e-05,-0.0483444294106964,-0.00789718477564689,-0.0408798445527654,0.0530881696241453,0.00130939831027729,0.0250239780842713,-0.0636538128092988
BECN1,0.0836756497604109,0.00237081580073027,0.00400334221997895,-0.00954415395893821,0.012179472003231,0.0238634101637183,-0.0287910354389994,0.0515822348567748,0.0282457853281472,-0.0356141344070167
BIRC6,0.0709584713205879,0.0338170057353596,0.0160315014046284,0.0158531003682751,-0.0586038714865867,0.0164355284694074,0.0443838635925729,-0.0656002088890133,-0.0631162318484155,-0.0022019393190505
BMP4,0.0261890404394365,-0.0473204910184788,0.0375749664063776,-0.0248940239977686,0.00449999745691987,0.0166981225356909,-0.0263951448972092,0.0336092780607863,0.06537254181321,0.0429078329289073
BRINP3,-0.00633972407852303,0.0129090918036314,0.0548087564715574,0.0614293546894793,0.00980141018125838,0.0128363105322993,0.016950398498476,-0.105758431752694,-0.0241336469000231,-0.0919573064186025
C17orf80,-0.0407017320580057,-0.0167435417336559,0.037515286451419,0.0593247584716109,0.0198002794937324,0.046257140364824,-0.0336065956385163,0.00937890938292817,-0.0361900967224691,0.0439249962003335
C1orf112,0.00276406991014906,0.041830948565671,0.0874982663829109,0.0549700677023777,0.0653381238444018,-0.0264418875321908,0.0274421329383847,-0.0175000224470606,0.0505473187295907,-0.0106192119428834
C2CD2L,0.0489731949272001,0.00186150312391629,0.0479526564312282,0.00163083952074852,0.0816711152656248,-0.00892550597449423,0.00373840747407935,-0.0382614726007046,0.00189872604693999,0.133321063732763
C2CD3,-0.0260998893356941,0.0303112657344514,0.0505471492945589,0.0144418328633988,-0.0595935344223887,-0.053553689952453,0.00512071073702365,-0.044610941660547,-0.0440292122275812,0.0156935621678843
C5,-0.0275252384519584,-0.0513490743364907,-0.0139942386163758,-0.00948780117932015,-0.00348227119265154,-0.0781914410727453,0.00175093868698762,0.00814494271721144,-0.0569442015557986,-0.076710603764123
CACNA1C,-0.0216423199231493,0.0312067434219155,-0.00846906035471028,-0.106476060983317,0.0265929940456329,-0.038766524406029,0.0392780016335985,0.0344003582555165,-0.0303151197636162,-0.00476605303703746
CACNA1D,0.0494294278986542,-0.0311759652249179,0.0816487887650482,-0.0169809531428301,-0.0446736969380931,-0.0150694028069847,0.0337600093071042,0.0925029247755897,0.0630399659493556,0.0194990024848306
CALHM2,-0.0940307991235077,-0.0175933995817283,0.0341966505407936,-0.0258039538309116,-0.00401278365087418,0.0153923775387964,0.0141004036326689,0.00889934837881656,-0.0285321226387416,-0.0114759042436749
CAMK2N1,0.0886087626834096,-0.044123813616282,0.0425413479933587,0.0224378185791311,0.00162564204978149,0.0222315449261867,0.0133460745318406,0.0244543036671839,0.0115529201836331,0.00780719807624549
CAP1,0.0236425030633869,0.0783169652070899,-0.0383284200705116,-0.025952382652252,0.0927299175492236,-0.032673712205457,-0.0371250349934968,0.0029057575816578,-0.0239369469493462,-0.0110172560830484
CAPRIN2,-0.0620523145238332,0.0275855616497778,-0.0386190715311609,0.0259686295684911,0.0438581189334726,0.0409301924070815,0.0323944660152677,0.0740882847750094,-0.0476725115512742,0.0203115866571079
CBLB,-0.0477315585407302,0.0352615478952798,0.088662803172793,0.0204163460380766,0.0576413899200787,0.0237658153198188,0.00285925830521464,-0.0370011964602602,-0.000278716655195042,0.0286117566221561
CBLN3,-0.00736349949153581,0.0437566657866954,-0.0672878231964387,0.0184999954687805,-0.135975576949372,0.0173743087456261,0.0316962854894332,-0.0168210220584225,0.0195504461707898,0.0303817676572915
CCDC130,0.0772521279270325,-0.0483031949230316,0.0532197765390833,0.009647555555396,0.0135423647316495,0.0393791376278063,0.00580854140062786,0.0129633884520962,-0.00321556320939634,0.002860511824149
CCDC174,0.0448865289507797,-0.0481452277685138,-0.0280718782722161,0.0112951413553274,0.0488339718500477,-0.0175328320609234,0.0537106898260293,0.000497841333492908,0.0541893063427665,-0.0768626710375959
CCDC71L,-0.0594785246985801,-0.0345979535805646,-0.0296000743467888,-0.0500022579624899,0.0498774867927276,0.00272717310534597,-0.0284709491077819,-0.0243339231504936,0.078985704188669,-0.0063341284094673
CD101,0.0298397158917283,-0.00983174646332215,0.00649335549599932,-0.0449386049840136,-0.0142341690251687,0.0266532682494558,-0.0168300426220552,-0.00689223022799822,0.0183124404719911,-0.0314388498784451
CD28,-0.0776076887266986,-0.0378733771160793,0.031055505512302,0.00841765466551574,0.0266098080435674,-0.0223735100399624,-0.00960635977359326,-0.0147989442784054,0.0532908590590784,-0.076132655970411
CD99L2,-0.0538878312903735,-0.080917517390465,0.020016880309077,0.013993780014379,0.0391013876585308,-0.044961468213329,0.00650122960222146,-0.0166474963422774,-0.0646706053279642,0.0965364642010096
CDH18,0.0201311697863164,-0.0458399045333262,0.0152293630056407,0.077437575270156,0.0111008034168919,0.103710693789908,-0.074790234953965,0.0277594405755018,0.0702577547879323,0.0120450578721628
CDK9,0.0152696927495272,-0.0916990128039149,-0.0383764976337127,-0.0672920406465663,0.00454556176724059,0.0276820457032552,0.0476817489862852,-0.0233060006134494,0.00113427531880286,-0.0340411079805981
CDKN2A,-0.0255191408392901,-0.0545673841775819,-0.0664804283989766,-0.0661429796600881,0.0230816368756516,0.0677328135368649,0.0663208594743251,0.0380303268907312,-0.0151999600785187,0.0301145381688196
CDKN2C,-0.0710922210407178,-0.0413528947997489,0.0257808814783629,0.0420704635779828,-0.0338675817153919,1.11014288904438e-06,-0.0435935373460579,-0.023294333510593,-0.023860589372265,-0.0594479606519543
CDS1,0.0743847500002718,0.0720817112690774,-0.0123151087583082,0.00969530453486966,-0.0248618999282351,0.00707612696527794,0.0425240126536887,0.0169293217452876,-0.0469778905374663,0.00198261068091163
CEP83,-0.0225415660626629,0.018909951030684,0.0352257013096422,0.0672044324241974,-0.0546710632381782,0.0221139194232868,0.012690682796694,-0.0651110569682844,0.134234902914361,0.00391308003494542
CHAD,-0.0590011231084078,-0.0699622292378344,0.0299621354064795,-0.0365136654325524,-0.049249835934568,0.0253466547194681,-0.0337254750588845,0.00179777456075715,-0.0147662789649149,0.0100822318035882
CHRNA1,0.0555840007158388,-0.0737284523585642,0.0335110575005677,-0.00325481886844214,-0.0261852529638942,0.0586282715898677,0.0307713986616536,-0.0348439222476956,0.0390275126565227,0.0190982861849176
CHST1,-0.0377084798180998,0.00713319732429955,0.0397514198135027,-0.0701855880210753,-0.101895446373258,-0.0240064820092284,-0.00284618030222911,-0.0162078012287994,0.0274575425810338,0.0919210673074163
CHST14,-0.0294440156042903,-0.0336628227296873,0.0319278013258984,0.0257689421147889,-0.0353095052223622,-0.0365709953874728,0.0682297225733645,-0.00711607737780628,-0.0679066420749355,-0.110670787221484
CIZ1,-0.0150836797847172,-0.0181425737180977,0.0761328326499552,0.0407712594443922,0.0264867581062154,0.0426285718063389,0.0190527076511301,-0.0453244136602471,-0.0612572222098338,-0.00793682407797273
CLCC1,-0.0608621561322339,-0.0156701622699787,-0.0324977104931595,0.0622333040731287,0.0287574196167193,0.00159856339309828,0.0140582688851939,0.0315588205841137,-0.0231346682486137,0.0681775116032701
CLEC4C,0.0158691997008855,0.00415302714802084,0.0533592299240977,-0.0175057211435461,0.00430436281916776,-0.0222937632965653,0.0505004719898597,-0.0208852682498175,0.116180013730992,-0.0360471343275258
CLPX,0.0264569077618341,-0.056896725927755,-0.0940242757943436,0.0132866272524105,-0.0582756020785577,-0.021145901693295,0.000942648396661911,0.0685524881715213,0.0171510361691289,-0.00302585186466852
CNN3,-0.0217648245102731,0.00583922424770443,0.0912465098024222,0.0697044041497597,0.0490176065197159,-0.0176848414145417,0.00954518889472951,0.0129135071613733,-0.0290394151313968,0.0406527025467633
CNOT10,-0.0500744884661028,-0.00381674906520826,0.0857179218798753,0.00695206284132156,-0.00298975290682348,0.00560955394469915,-0.0462743519345285,0.0579079574858361,-0.0530079350728228,-0.0659337247400665
CNTLN,-0.0142021032328718,0.0791329436950423,0.0206176072829901,0.0336199123233952,0.00390317014818397,-0.0474268160671855,0.00756849453548214,-0.0311682986717407,0.00922041624350598,-0.101247173879287
COL12A1,-0.0730740990115271,-0.0655200885739955,-0.00904048938190676,0.0125431708851757,0.0179975514818773,-0.0314402160573086,0.051522121472618,0.0447422400269207,-0.0549828695973442,0.0391606780111292
COL7A1,-0.0737776011446003,-0.0620566916512904,-0.0285223703235635,0.00585450216113332,0.0352244824241111,-0.0336755813357959,0.0646438241098691,0.0105322338897546,-0.039547026030396,0.00368040931552824
COMMD8,-0.0380621448547611,-0.0470053684856601,0.0325631020553627,-0.0116172213523736,0.00473592239753629,-0.0306820366377209,0.0691107334793842,0.0263051356299615,0.0249925234819661,0.0180513565233196
COQ4,0.0591148965821667,-0.0595386395183913,-0.00966268087516602,-0.0674343203840539,0.0675915263259382,-0.00344823087479336,-0.0494502393111328,-0.0405459614150037,-0.0200025161054936,-0.0118830313324678
CORO2A,0.0394993870036796,0.0794182739541676,-0.00872979864078901,-0.0698624967776054,0.00443212993998357,-0.0528895170974881,-0.00167286185900471,-0.0648241102236276,-0.0633486045326178,-0.0197123392459101
COX1,-0.0267898163761879,0.0217626637440327,0.0538066865159612,-0.0498028478424807,-0.0374450518182899,-0.0756740251889892,-0.00253527300385784,-0.0137682673721244,-0.030812519003185,0.0682637461619066
COX2,0.0222729462940848,0.0601403325691448,0.0117362619324222,0.0375702661926671,0.135249976297691,0.0096416595002646,0.0504171936407187,0.00135019189520641,0.0401124671370035,0.0433532047043304
CPN2,0.00270723250485512,-0.0543090976794294,0.0631807507225338,-0.0613058144509935,-0.0303880472370178,0.0427985096526569,0.0138483774970235,0.092413584796438,-0.0447691423570561,-0.038250723751417
CRABP1,0.00705322231934375,0.0172926620023259,0.0504148834770604,-0.0184538644932808,-0.0937527933944265,-0.00189303350698082,0.0249567125249171,0.00439551478610377,-0.0823242300608601,-0.000802391074317131
CREBBP,0.0295168975619233,-0.0789242055331371,0.00211181148714045,0.0301350840656564,-0.0510910234355921,-0.100311150007666,0.079173498991401,0.0225906865551554,0.0173656518545897,0.00798928753660035
CRELD1,-0.014780821064633,-0.0201545373008729,0.0599182427990294,-0.0838931599150762,-0.0364159010498503,-0.00334562376581513,-0.0712399425984814,0.0438102095544209,0.0202299941830843,-0.0145868888087882
CRLF1,-0.00283410942484804,0.0120524090238724,0.0439058663915847,-0.0607659918903351,0.00390145224145347,-0.099121936769787,-0.0132938906719478,0.00084786931861356,0.0269209019970288,0.0150490656523187
CSNK1A1,0.0627376512795905,0.00181454493040227,-0.0378932929835135,-0.0715290340075017,0.0691257114756323,-0.0250652947429798,0.0401221742944189,0.00593406485133259,0.0228067792958524,0.0221134674341394
CSRNP2,-0.0264244810883813,-0.0444045358217693,0.0129572767211682,0.00230286601501553,0.103303062923553,-0.0231957097921869,-0.0171552603517756,0.0686405088137345,-0.0384565040451511,-0.0229088531938062
CTTN,7.6573746429571e-05,0.117743865752948,0.0173615474297115,0.0102481288741516,0.0274185034866365,0.0190413222464315,-0.047522969145497,0.0431261537600691,-0.0380013364388572,0.0046569356897492
CWC27,-0.020912570245007,0.0590340632100535,0.0363968616530806,0.10153929573116,0.0250544962254712,-0.0110962792494138,-0.0201066590636782,0.0385731654311931,-0.0256976585330261,-0.0320972899268966
CXXC5,-0.0575115609092267,0.013692571865709,0.0940307545324282,0.0691688522442996,-0.00567877139808011,0.0522924635652398,0.0266833506719069,-0.0139004678744966,-0.0197570269899813,-0.00306350055897268
CYGB,-0.0788954693321346,-0.0451803270501743,0.000704420558071191,0.0129679384908278,0.0342200783373277,0.0291148326393058,-0.0116894361442344,0.0287321804144914,-0.0734683390872503,0.0555598166123507
DAB1,-0.0299627303343602,-0.0633513935277235,-0.0124998111252604,0.0054387182125616,0.0463476520671507,-0.0181455240627249,0.0528384321431783,0.00240483211367912,0.0724744386670766,-0.0362712694738842
DBH,0.00605105579584054,0.0522203915621922,0.0255551264725126,0.00129963645357065,-0.00370775298709907,-0.0606399916190078,-0.0914165910322194,0.0627374948926099,-0.029355021748218,-0.00844141355014698
DCAF13,-0.0215339442296844,-0.0260342011543762,-0.103877880146844,0.0387588909188437,-0.0650857060299118,0.0121345846171048,-0.0137026479657254,-0.0270749918716558,0.0309040975396963,-0.0200222729429394
DDX5,0.0869962404185908,0.0138708791279378,0.037417576946983,0.0161547488601333,-0.00550425676648196,-0.0209890273113887,-0.0276583603909263,-0.0300002955086425,-0.00675019763070785,0.0335615503570909
DDX50,-0.00175609899667538,0.00128879205067536,0.00572666274900461,0.123260781500846,-0.0116013250227044,-0.0327638769026972,-0.0291059306824742,0.0839153437769319,-0.0213640672991041,-0.0334333652491211
DEF8,-0.0729401747238164,0.0210918270475195,0.0486374138049865,-0.047967809395838,0.0125518694280127,-0.0183015739778631,0.0401454279232009,0.0363015080678642,-0.0135600748265191,-0.0239894673852247
DKK2,-0.00526712034212751,-0.0512328550819111,0.0668802346367358,-0.032091593527006,0.0111306493182797,-0.0162193781936484,-0.00388803956212176,0.00701013481947586,0.00899326398771111,-0.0618165938670273
DLG4,-0.0503875112053386,-0.00851154740770081,-0.045921768824616,-0.023306626977439,0.0513973493305403,0.0292292128636643,0.0444172981411523,0.0846181091041403,0.0665144841792784,-0.0350695895407344
DNAJA2,0.0590244067879814,-0.0643344531487436,-0.0673073070843329,-0.0182859744671157,0.0442787656529452,-0.057181387609505,-0.040855759554836,-0.0110565936989152,0.0159008695349052,0.0117702062968311
DNAJB12,0.0411466813365657,-0.0435854254566802,-0.039547509991565,0.0221303537564072,0.0517450337742102,0.0709539903702315,-0.00380306324448219,-0.00194313400744251,0.0137866621295426,0.0319739691535944
DNAJB14,-0.00686245243547693,0.031268120515644,0.0250734698447696,0.100099705593369,0.0163381351633795,-0.0478255847158666,0.124125158422199,-0.0075564709061914,0.0139484684294702,0.0323715315262035
DNAJC7,-0.00734610463868634,-0.0114376025823041,-0.0990527622867896,0.00127793681180245,-0.0147876116030455,0.0389402355228799,-0.00917322454865768,0.099115869659184,0.043408017642666,-0.0432598098288342
DNTTIP2,-0.0235911631516649,-0.0148338491821964,-0.00363463571730929,-0.020865973235825,0.0141932296157937,-0.0239214467193549,0.0940653461479345,0.00479539956678517,0.0802425005110102,0.0284515602101353
DOCK4,-0.0769511142491134,0.000782758297227598,-0.0147562876234404,-0.00623850020396916,-0.0409962751064272,-0.0981210404671227,0.0276001748126873,0.00528533183644505,-0.0352426075547768,0.00748936230509559
DPH2,-0.0461132759338228,-0.044030333652412,0.0496916388385522,-0.014936123691565,-0.0219846908800029,-0.0209773575303371,-0.0498365105332644,-0.0367322912077169,0.0241217107530389,0.0860131152404725
DPYSL2,0.00880094063009551,-0.0464232190065789,0.050707341966628,-0.105423883865546,0.051752315343997,0.0527026347818756,0.0342878286811318,-0.0134279159298978,-0.0181203087091038,-0.0320082021296468
DRP2,-0.0314213043920118,0.0166469112517485,-0.0237969562142191,0.0356050689213121,-0.0140582525042873,-0.0331138808480221,-0.018143665456158,-0.0115981663024979,0.0583165131144706,-0.0945674985599321
DUSP6,-0.0621627027431565,0.089119286360735,-0.0184939171442017,-0.0354237098714169,0.0106813878442648,0.000322674543733841,-0.00858597461620966,-0.0304019387524617,0.0271656171768694,0.00129787415118808
DYNC1LI1,-0.0233993759651347,-0.0433308292295721,-0.0040457743511026,0.0721897471449165,-0.0986730684403701,-0.017035720268589,-0.0108016047985211,0.00203501354408977,-0.0850556986379911,-0.0107165860889
E2F4,0.00437618190479905,0.075437293557364,0.0526023196573774,-0.065631464170548,-0.0664624616937276,-0.0657994171634842,-0.0500983026848732,-0.00304587571457925,0.0441157242494169,0.0164486820230207
EAF1,0.0110906135611822,-0.00711331261527625,0.0404316639768448,-0.0674296253369058,0.00471871078175315,0.0110825194675541,0.075303606074598,0.0286605765346744,0.043115000282515,0.0783518215834677
EDA2R,-0.0330148111213153,-0.000922015407781167,0.0185705739658584,0.0378725023113677,-0.0335167978976862,0.0523818265265235,-0.0057167495647317,-0.0248528805669732,0.0612617878552076,0.00844587380964086
EFCC1,0.0300551687326139,0.0119254464855068,-0.00964671338592759,-0.0584643433424601,0.0170057449044885,0.0382937771135676,0.0790843497455974,-0.0395806434331403,0.0465877198752497,-0.0244868255256423
EFNA4,-0.0259125552245819,0.0462647501333982,0.0621156618011747,-0.0326696919130109,-0.03483013979375,-0.0461264156335626,0.0193621855522998,-0.0480586849539255,0.0355014840561109,0.0337003197690755
EHF,0.063081786444081,0.0775930710089496,0.00732674352008785,0.0448033156703452,-0.0188429960500417,0.0291497488724611,0.00678670037186625,-0.024436852848961,-0.0217179357360239,0.00921896177512733
